スポット,山岳,高原・湿原・原野,湖沼,河川・峡谷,滝,海岸・岬,岩石・洞窟,動物,植物,自然現象,史跡,神社・寺院・教会,城跡・城郭・宮殿,集落・街,郷土景観,庭園・公園,建造物,動植物園・水族館,博物館・美術館,テーマ公園・テーマ施設,温泉,食
原宿竹下通り,0.4329218052134811,0.4645856297729318,0.4109536655130572,0.3809210750009963,0.3543262597654756,0.4702335685169277,0.4846072680670401,0.4734311682645673,0.5644974103378124,0.4805243116839142,0.4933520802600104,0.5499995909663355,0.4905665954415302,0.7249948786076796,0.6593691633497418,0.5517038131443788,0.5902644001555262,0.5411277216845766,0.5883575967954829,0.6584703763855492,0.4730359727601097,0.6657779083893377
原爆ドーム,0.4426210716512188,0.4637296943452321,0.4451427412099746,0.429390355691472,0.4104476779199319,0.4656543589321748,0.4962361670415764,0.4374794144242293,0.4423710660386358,0.4745774800852465,0.5623840462178272,0.5314515442845034,0.5306061443958087,0.508634196361245,0.5025544380090321,0.5002867467308064,0.5846459209887586,0.4843254551701061,0.5995424149758584,0.5640042503136811,0.4094777078090134,0.4025345818927545
吉備津神社,0.6290719937650001,0.6102244887646627,0.580596945943018,0.5956110022160477,0.5280789823560104,0.569915195873485,0.6343885174904036,0.6068051094368235,0.6938398446537116,0.5960561731504989,0.734008263588947,0.8258700539752797,0.6705432695842881,0.7249365967330618,0.7184070897407946,0.6813130167031577,0.7358557297728691,0.5946561497804574,0.6556375151587186,0.6701983739708232,0.5335563541129722,0.604502781057228
呉市海事歴史科学館（大和ミュージアム）,0.3987875003044693,0.4219964988015565,0.4708268535692639,0.4523524945129294,0.3893456084711663,0.4943418939920264,0.4782968447327635,0.5196743376876034,0.4378738728635613,0.4777365796551094,0.598747747377915,0.5073507724895462,0.56572965515362,0.533828560256315,0.5598464492422566,0.5221842612378483,0.6461754775741761,0.5859309997736692,0.7088106975055376,0.6318682891861235,0.3915038010942198,0.4615902653507856
和歌山城,0.6029712177321708,0.5928624480207444,0.5205753815495157,0.560269476263668,0.4857754752123936,0.5966641801774275,0.6106516264400185,0.6157434433095546,0.674742189305735,0.5598766623456971,0.713095348618683,0.6953981829368381,0.837050227549569,0.7010514332581507,0.6615277519065417,0.7153680110406259,0.7279468634701294,0.6744703841123072,0.6808208410572021,0.6692987686256326,0.4844190760986441,0.5159315272822047
嚴島神社,0.6422276569053665,0.6381763477213659,0.6534716632427975,0.6424451203362913,0.5777548028005567,0.721115927489442,0.6814540778296321,0.6977814878669145,0.6536758173094177,0.6528910764170228,0.687942069119148,0.7668474849129234,0.6479738313047314,0.6965123814832166,0.7241546912649862,0.6609117202272299,0.6931225589712766,0.652962474465066,0.6158124596101644,0.6672340299102577,0.5692259409935387,0.6115580581803014
国会議事堂,0.4270897770154351,0.3904723594983635,0.3508004201642837,0.3741708937841425,0.3500371500264497,0.4136960084644885,0.5045079259823264,0.4336919559710067,0.4326948291186062,0.4126455763705938,0.5952985134339183,0.5460393462147346,0.5771060551357372,0.5593044951454591,0.491008356851826,0.4709311892798905,0.6780559565083195,0.4958538470345903,0.6082469013726708,0.5462873469183173,0.3283774430814178,0.4155778152590593
国営備北丘陵公園,0.5928147512066954,0.6900226384426111,0.6554885080838843,0.6295051140692136,0.5324293022682713,0.5705981365928462,0.6103400579019989,0.597924496329139,0.7321394949306725,0.6052200266017643,0.6610588804189244,0.6172385888286815,0.6077827473909527,0.6344825136259648,0.7036001299909871,0.8159858927468017,0.6838460063621621,0.7032429907314498,0.6499650898469781,0.7526042311109511,0.5179737231668632,0.5021430631423841
国営平城宮跡歴史公園,0.5308176470176874,0.5731930495604001,0.5462106986613271,0.5512569114726475,0.5077770041919066,0.5273387410233474,0.6187086262104483,0.5631427319516719,0.6224644590609599,0.5528784275754179,0.7861710938874539,0.7036633919204383,0.7258089918132135,0.7091986898954438,0.641664644068205,0.6919105501001089,0.774830503701663,0.6458412665622951,0.7603158165756105,0.6885954140415128,0.4739778490715249,0.4838561428222867
国営昭和記念公園,0.5986147130606844,0.6962018842800477,0.6768096309429383,0.6438993369147794,0.5927671048429543,0.5599305046564631,0.6061351682858436,0.651997863206278,0.7845230887549264,0.6319404008978493,0.6541935496263823,0.6536135798804616,0.608717129798582,0.6475759463138107,0.7059595560850302,0.8392765979460591,0.7004182108195222,0.7020297148365596,0.6613705680918658,0.7230597260027705,0.5314550886073506,0.5394083130803633
国立国会図書館,0.2808724093976417,0.3030425482974094,0.3061306495088397,0.294989671141727,0.288678721357558,0.3524460691339922,0.3910451268564561,0.3809039400761623,0.3391062005077442,0.3258479635631059,0.4864901674457049,0.4148593513753916,0.3904922828364511,0.4508329690442895,0.4214119407673415,0.4020788088508026,0.5486730710031955,0.4758056949114731,0.6197730903936672,0.4967555726333867,0.2947208842063396,0.3992427257537556
国立新美術館,0.4285078912381251,0.4709049735996843,0.4535109255016667,0.4437898615795351,0.4037394666186887,0.4401297287707307,0.5025055703818314,0.4613271406729134,0.5460221026594989,0.4544692553907196,0.6124244771732081,0.563062322040344,0.5826805751799765,0.650051034470888,0.587590173550632,0.615907443687696,0.7347217941337886,0.6108015556395405,0.8502235649120615,0.6640146437332319,0.3963772538164057,0.474532883257924
国立科学博物館,0.4326391737408629,0.4749288922238883,0.4771094822822505,0.4134069105434126,0.3934707924280251,0.4530475517076371,0.5251155802457482,0.5631517254958589,0.5070093154749719,0.4788059871208335,0.6101813108994919,0.5295538267346241,0.5272242311157465,0.5501627428106747,0.5833076927793117,0.5715934031938437,0.6445327432742263,0.73190978840872,0.7869487760617404,0.720372534043064,0.3862563238341538,0.5151820896934369
城崎マリンワールド,0.4741985930761974,0.5370888990491789,0.6445609576924147,0.577853339733647,0.5448693915877916,0.6820646580504471,0.6355835811085658,0.7567483819409889,0.5327985081596921,0.6359026673633094,0.5553535643022276,0.5381029307029506,0.5229948223001059,0.5901947822544065,0.6802861907911999,0.6130237533065943,0.6053981683916045,0.8057973107015264,0.619305163388524,0.7380518565558458,0.5272353865193526,0.6414548431464712
城崎温泉,0.6293532940531426,0.6580650100843096,0.6809126454001106,0.6842704880147062,0.6485295347710084,0.650510610328022,0.730415322285588,0.5920453717048777,0.6034185005886761,0.7888315986293866,0.6385750058456802,0.6618629603918403,0.6300447916639001,0.7499441206133713,0.7644210413055993,0.6841700008360991,0.6869663484243959,0.6056616875670563,0.5905994598167681,0.6945946676012885,0.8870850430614375,0.7305526891555706
城崎温泉の町並み,0.6183198792888401,0.6743489047049803,0.6987527153709274,0.7146300569902568,0.6648254804039424,0.6655427221738726,0.7327752932039019,0.5975432580359523,0.6448989928772396,0.7936190803981469,0.6489831787033488,0.6712915412111701,0.630687465518767,0.804228923730356,0.786943984720248,0.7213004776779087,0.71738665779155,0.6105176567892803,0.6186133097234219,0.6975254640406277,0.8527660979032453,0.7291516332778293
増上寺,0.5626924870758612,0.5428003298697875,0.5001437480081442,0.510267474134449,0.4774345564353786,0.4821809991173119,0.5563312694822986,0.5016680106603537,0.6130662089936555,0.512426051652829,0.6296354685943021,0.7608483044196757,0.6439807385947166,0.5870967612206074,0.5370090930819521,0.6327899154684451,0.6549535982190057,0.5216871569397172,0.5674269045591663,0.5409723706224433,0.4469856930370197,0.3829691715541119
夕日ヶ浦海岸,0.6019570166002607,0.6988642299577873,0.7082616607762455,0.6736173768679847,0.5941669002864928,0.843270973086792,0.699725638985942,0.6916874141164091,0.5942099089425135,0.7175206044321651,0.564257254713022,0.5479082721672831,0.5114550378463427,0.6204543215348591,0.689975838693366,0.655532897144092,0.6180489975936163,0.5332469600718353,0.4972269356722808,0.5667258892993325,0.6451622197872805,0.5470785308906059
多賀大社,0.6106579392929706,0.5922799694657342,0.6070499891274233,0.590760797795534,0.5331396057038845,0.553707015572652,0.6171942722608438,0.6103700557478734,0.6373944429611847,0.6028592950700011,0.7212617419072171,0.8342168701547341,0.6449957786124105,0.707408863230467,0.6971484248771038,0.6449301968136759,0.7027764688306454,0.5866868701275019,0.6144444772752666,0.647138854110436,0.5443701995047433,0.6047666441397569
大原美術館,0.4496927904663515,0.5102449107534516,0.4930732148722674,0.4767163055070031,0.4636244039886601,0.4788316393956467,0.5429018646888975,0.5106596566540194,0.581293653843884,0.4961034916041685,0.64529024316143,0.6157333572232235,0.5930361405458837,0.6581492319967612,0.6246718640956623,0.6540619230974989,0.7368835193438519,0.6476253794370298,0.8893290109060127,0.6879111118953439,0.4340155673136969,0.4982337246148855
大神神社,0.6208865403041004,0.5818894241596532,0.5815897194240568,0.5661853584979343,0.4879037343691782,0.5676119729047918,0.591574056144904,0.5827202335816718,0.616784690453779,0.568289260133098,0.6890982882649942,0.811081209633569,0.5819086135664867,0.6418962247775845,0.6474548275254753,0.6016635573525625,0.6525477889833942,0.5322851191421041,0.5589021941163734,0.5917076586983812,0.5002184613774023,0.5287449009798012
大阪城公園,0.5442697759912151,0.5750239444109148,0.5709955357885181,0.5706652226983971,0.52788358582696,0.5333865135398194,0.5757724711505168,0.569902485014964,0.6877723369893928,0.5674863250160613,0.6689839671516145,0.6387674283991723,0.7761545234101637,0.6974382631452738,0.6514621889561866,0.7389315547538158,0.704647489092718,0.635385140912088,0.6558123680678766,0.6899098818803364,0.4934602347760137,0.5418539666503512
天橋立,0.7052403120477897,0.7260048072556521,0.7443094229302192,0.7448417680904011,0.672167053153651,0.7960950748967585,0.7345998930894784,0.7178570318007247,0.698481904005233,0.7128886436041213,0.682453922818747,0.687104371266778,0.6621438051358395,0.7179153397517687,0.7622208160658492,0.7226545296610027,0.763854779347033,0.6538890932262386,0.6401610417559825,0.7018870362030967,0.5918183419446685,0.5933214743459764
天橋立ビューランド,0.6611374603263733,0.6618237717708841,0.6768642429547492,0.6640506560752967,0.6490057475388693,0.6144299305861515,0.6422941870994519,0.5998910977862432,0.6139729551323421,0.6583659219718409,0.5786149995697074,0.6179382978532433,0.5949568399176264,0.6026711760648736,0.6412951037598478,0.6906184936189269,0.6910877620747526,0.6386374375352216,0.617144721589848,0.7364325526260973,0.5690243117764213,0.4821273240868281
天然温泉みちしお,0.5431651994747618,0.5824374858730836,0.6005430990276953,0.6125722438524885,0.5829081772844722,0.5866087542054732,0.6537037093224094,0.5518469367434766,0.5002828761238319,0.7118718820015609,0.5418584377886264,0.5449991607185178,0.4719289596916705,0.6290819033151682,0.7112427387891124,0.5533623102115557,0.5721035735296783,0.5464280609997214,0.4899629779241554,0.6074518330145899,0.78654852419591,0.73689961507349
天神橋筋商店街,0.4034766343178506,0.4583260133579436,0.4511910799856317,0.4572459877466751,0.410606888234476,0.4327123131392141,0.4752261066387059,0.4700496064076288,0.4946377892448906,0.5034657558127841,0.501510094213327,0.505426282124602,0.4771571145682803,0.7577006019338964,0.6849088891690781,0.5396680096495775,0.5831360525333021,0.5168667313483735,0.5507116093594496,0.6037251786009501,0.5042187186086309,0.7160133667045842
太地町立くじらの博物館,0.3987370582492974,0.4649361314492833,0.5383481233733859,0.4803810813023135,0.4608371799741025,0.5950509789407386,0.569616644487123,0.6918048140846529,0.4409341255894871,0.5408524855921059,0.5471529341212011,0.4663646837820199,0.4330556960210705,0.512091420180778,0.5973879307521888,0.4992672610345426,0.5486478355728457,0.7358706004139393,0.5870990817707398,0.6170076939132382,0.3973177944317815,0.5559115826344354
太皷谷稲成神社,0.6999210093043132,0.6610341867115945,0.6549036242305544,0.6651152924648803,0.6088811031508924,0.623585213689588,0.7104886484658115,0.6527737464853767,0.6731566418549613,0.6742209173944547,0.730933887675064,0.8485707865519359,0.663333362335995,0.7075315153709398,0.7263125163672635,0.6665979316399733,0.7102406056106287,0.6025724761340785,0.6000724103729429,0.6433211283640015,0.5855799639326331,0.6107282897509537
奈良公園,0.4446044035515956,0.5066601721801365,0.5081566316805346,0.4521941617594202,0.3605957983137133,0.4118327834588724,0.4376531932207001,0.5321157661658308,0.495741686449537,0.4646319406301605,0.4977611407872414,0.5194755972647053,0.4276982448165332,0.4930720994387533,0.5314087458011714,0.5558593661134379,0.4742750358739463,0.6042238026556646,0.4736531783885219,0.5418256309280953,0.3960417862134661,0.4473886899070015
好古園,0.5404585744767797,0.6452324684027968,0.6429302711523687,0.603600158138113,0.535414456782404,0.5693637171155171,0.5685929349775916,0.5725654506617182,0.7580696847324411,0.6007406821713779,0.6547898949935378,0.6659650282948678,0.7102663372275421,0.6539509811705471,0.6825594408021928,0.8720554750039606,0.7285503186166751,0.6878655465579882,0.7165787248166897,0.687005537244659,0.5332367825900213,0.5085436337988108
姫路城,0.5940010009599799,0.5768065055912693,0.5358670872027118,0.5602578089239221,0.5360103355761817,0.5652367025182246,0.6283305059017118,0.5518417443462493,0.6526242263259332,0.5711626937386793,0.725800033433012,0.687939280413235,0.8721579470960928,0.6958425151181882,0.641648637603791,0.7031755797916556,0.7600499598117991,0.6393203772783468,0.7091261549073005,0.7104539095017548,0.501847017978217,0.4887011710576346
安井金比羅宮,0.5652878108874027,0.5302983916818694,0.536099319715353,0.5464960140956056,0.5021028445910637,0.5062607905580027,0.5910397139181571,0.5480032794420482,0.5573046903369747,0.5635184440217049,0.6328663898723447,0.7561876923423301,0.5251172284629184,0.6041954680720465,0.6289487353181451,0.5872161813518759,0.6235166433926731,0.5322427990847934,0.5600657499823509,0.606511953613735,0.5325280739035197,0.524669797135715
安土城跡,0.6430953910623137,0.5927309875330535,0.5711267447020408,0.5490953425606551,0.5305770683332409,0.5320564773939284,0.6310398323521008,0.5287453274736689,0.5763415497050076,0.5479318280123426,0.740056572709147,0.7030106493198418,0.8250323201603212,0.6264700833615509,0.6149835621780227,0.6169986157238003,0.6810949857039733,0.5616393480780234,0.6307198108815982,0.6266340244982294,0.4474010384864155,0.4694440258995447
宍道湖夕日スポット,0.612583890806955,0.7007247067393163,0.7957218453854719,0.7356612435173109,0.6476576370118947,0.7062582687492001,0.6614263876979196,0.6369387434023573,0.6161247311136985,0.7247382369225974,0.5558994883871003,0.5637752499958381,0.5156104672350778,0.6119990339119356,0.6901197287041483,0.6730910865757607,0.6378084821043825,0.5445202008543436,0.5249156671540082,0.5688906063803159,0.6078520067620881,0.5463560887308659
宮島水族館「みやじマリン」,0.4750219309509261,0.5578642196106421,0.6557167262166288,0.5832735261451114,0.5572660095701282,0.6676719296381267,0.6363776103114995,0.7544719416722719,0.5765289264647517,0.6244323356306748,0.5962435283332806,0.5878987011280424,0.5574610464629812,0.6136091531639982,0.6987778860367797,0.6518715885490101,0.6289523085666815,0.8069851069472178,0.6740206568838387,0.7164395721949398,0.5099695736808164,0.6111567605385049
小泉八雲記念館,0.4630160176714388,0.505049237755714,0.4997174740740882,0.4757582348328156,0.4031952089518931,0.4701772000111739,0.5216858116600459,0.4948722847610579,0.5477707285193695,0.5009392323380606,0.633547999128663,0.6019943632705633,0.5991721313169708,0.6166679883045476,0.5832933908207858,0.6271655593211558,0.6988398982110863,0.5732533759951248,0.7320901380423783,0.5858853731585341,0.4127561069268777,0.4809826532231877
小石川後楽園,0.554280325840992,0.6753150340346721,0.6524008035002887,0.6349720336279399,0.5483490812662384,0.5630555832256328,0.5903692960898594,0.5986562740232548,0.7627478100280252,0.6105516842109353,0.6531595844596889,0.6614497278517792,0.65465082029486,0.653508986609012,0.6474753491601642,0.8752353547783878,0.7265617372745463,0.6489585357406831,0.664303341223922,0.6408726020703139,0.5198969262023709,0.4596428361419706
小網神社,0.4950513105825911,0.4597669169024174,0.5122347808794683,0.4694034841689773,0.4329623435439054,0.4942696381484081,0.540115713901439,0.5381703206268834,0.5687458203378242,0.5136912192004364,0.6356921244575485,0.7628040247775942,0.5247867847826229,0.6452313829078051,0.6024379792870964,0.578848748505782,0.6380314672483592,0.5231750223584493,0.5885670279713685,0.581619635871678,0.4760009166360109,0.5108051160330047
尾道,0.5438103336387095,0.6029847432088193,0.5756801171826678,0.5832019201420982,0.479117730900059,0.6590593452546282,0.6154604940564068,0.568869554830112,0.569085149636115,0.601965791340905,0.6313929098316191,0.645768135245588,0.6385027452671839,0.8145460213286587,0.7486095346239399,0.6405940847430645,0.6907870670171024,0.5560183320595569,0.5844543635059583,0.6318993027154507,0.5832187335960413,0.6646830677312704
岡山城,0.5552803305516352,0.5447058357617668,0.4974335182693994,0.5155255683222338,0.4562767265377664,0.4994490574495257,0.5761815254458074,0.5440915407709561,0.6015849824092999,0.5410848189973212,0.7150514665520459,0.6495019468553487,0.840953399889321,0.6912022211588377,0.6453472399287892,0.6525999843027468,0.7172130012563606,0.616268917856696,0.7044161278949347,0.672747996510122,0.4608623029726546,0.5314391440364729
岡山後楽園,0.59115362586683,0.6828065074302561,0.6646671844621014,0.6492451721485333,0.5661643832918698,0.5964032168943701,0.6269862350002361,0.6609123963861052,0.7993269278074395,0.637158207043266,0.7050849144088606,0.6974948668204217,0.7372444304843871,0.7188285330667907,0.7360880637018576,0.8878763550120738,0.7694342698021205,0.7375380449925668,0.726810583555445,0.7460587262184952,0.5437141076238841,0.5752064994004976
岩国城,0.5860598575835877,0.5148405498142626,0.5039958508032435,0.5463107537921343,0.4802395216836393,0.5302329387983943,0.5687063202169319,0.4679955632411237,0.5630736338721614,0.514347964603728,0.6424665923857605,0.6087900470335793,0.755717879306656,0.5890669480246399,0.5545107257896528,0.604469472065799,0.6701914890410053,0.4927191676658945,0.5755224322427603,0.5621000936370205,0.4446905367877708,0.391400496836974
島根県立しまね海洋館(アクアス),0.4064268394500949,0.4817909136907246,0.6158151223146398,0.5109325648467461,0.4717139011044673,0.6211066117696031,0.5715711373694675,0.6736720264813333,0.4648361429841772,0.5623102309543734,0.5104134651720553,0.4888857245877905,0.4720518303039314,0.5295784513602099,0.5957706636136043,0.5553599240292519,0.5798979160380161,0.7463355309756057,0.5847768336107662,0.6544982825264607,0.4455124401541411,0.54868212380172
島根県立古代出雲歴史博物館,0.4793117803653447,0.4835229547652743,0.4983616066069919,0.4617453597670282,0.4306775238298746,0.4738262188451116,0.5615336790047192,0.51554215840346,0.5371106859917956,0.492072999424515,0.7156677944895137,0.6516342817814397,0.621682866898337,0.6457000640886699,0.6219388774803947,0.573201549593094,0.7102293670194967,0.6150882870306215,0.7845246873633932,0.6512378373491221,0.4273665046494147,0.5300105086181736
平和記念公園,0.5148585878390487,0.5581618118844973,0.5514276789028758,0.5395662874022832,0.4848199079193812,0.5424135871120888,0.5316229452608965,0.5213680561940437,0.5733141060092065,0.547381585824917,0.6132131096132667,0.6009008830314866,0.5743088020798045,0.5808587119236018,0.5721136531519884,0.6756827214170557,0.6243117406710901,0.5568871350643972,0.6126382623907642,0.6089199301498448,0.4808708282965159,0.4102102669638673
平等院,0.6056482544601877,0.59864849598079,0.5841518724196572,0.595921000796599,0.6117342555815702,0.5276032743146979,0.637956302673347,0.5836065103824539,0.6631295291206472,0.6017907919009261,0.7125989373897799,0.8179954020688575,0.6564969847241449,0.6864409028393567,0.6765523821316912,0.71053649069922,0.753249798361921,0.6669148578026864,0.7570522217655281,0.6743278683396134,0.5453306410116283,0.5454812103253222
広島城,0.5366198937644205,0.5376541100793172,0.5027197238335859,0.5116523763196292,0.445943223682384,0.5543212941803466,0.5645080593873933,0.5161477947515783,0.5801639691725325,0.5136537686698226,0.691509913203319,0.644345992345033,0.8528216768644631,0.6701546327622391,0.5960754356163502,0.6509000986916085,0.717000914768167,0.5611078175734896,0.6529928195416148,0.6143521480965103,0.4462183929292994,0.4482786724868584
広島平和記念資料館,0.4321722197317726,0.4591916117019893,0.4370374326096571,0.4258778001386216,0.4169592867819885,0.4544152455506073,0.5085815327941025,0.4660291717146621,0.4726565080143846,0.4719860810699119,0.5920375719567608,0.5478019465271038,0.546688855806037,0.5397544590560498,0.5428503800852189,0.5383057888871298,0.6347390482234769,0.5953247518228615,0.7148420164090936,0.6635154187584351,0.402836839071244,0.4404101275523876
弥山,0.8239963171686799,0.6716007767857216,0.5860000557375409,0.6339284938218628,0.5703305846222169,0.6071275625197378,0.684808440342414,0.5131323708898947,0.5341523914616217,0.6344709109371846,0.5949326412713776,0.6484094112347747,0.6257999389252525,0.5438807855409703,0.5902197738731165,0.5593263710696397,0.6019538858576987,0.4911617919032389,0.472760196114423,0.5692203711980163,0.5565025013941668,0.4379161601669672
恵比寿ガーデンプレイス,0.54101143397472,0.6206241421132838,0.596799171992407,0.5409764504761108,0.5046715547964024,0.5577781876458746,0.5948075682619748,0.5667949446928846,0.7003297863641443,0.6112672712452752,0.6312828811260139,0.6474819259767529,0.6355712883236325,0.764796255975027,0.7449966554560745,0.7381893993273436,0.740002580219946,0.680184979751628,0.7092723559703045,0.7747766339251699,0.5678808477222717,0.6399523408494372
新世界,0.5115959245659139,0.5641802622892786,0.5482667460946118,0.5277959365582962,0.4621976875581386,0.5575096211174553,0.5816022673830294,0.5715270957614053,0.5608486492306456,0.609083340197722,0.6003620420666,0.5842237243270993,0.5627468217451617,0.7301912738309845,0.7445493314300031,0.6055413372799797,0.6343018054056236,0.6171922233711773,0.6118576122345318,0.6826838429814428,0.5833781568616286,0.7423829739326908
新宿御苑,0.6067207479048422,0.6976351614197946,0.6193304471860125,0.6074215787604322,0.5148560031071332,0.5942081430138776,0.6035711559974088,0.6185326126069507,0.7694393536048554,0.6266179022021219,0.6338748226205317,0.6701635123320681,0.6423389156797606,0.6982389821102362,0.7109068081200793,0.8386013019361368,0.7294242653287939,0.6988033060308189,0.6498857062409329,0.7142606918814547,0.5438188053054065,0.5378308919114076
日原鍾乳洞,0.7229532765598419,0.760720310307645,0.7100206439436216,0.7364467091987992,0.7418526449941316,0.6527327519373879,0.8756120745506254,0.621621872169869,0.6294202777061729,0.774811381559156,0.6925385989081185,0.6839157273301308,0.5802512985374192,0.620554825181961,0.6867749601611943,0.6670790572290091,0.6878774255594898,0.626901194536153,0.5809698442272557,0.6628010132836752,0.6980661738488044,0.5327630248306751
日御碕神社,0.6143968606068058,0.5803442997699596,0.591006006309277,0.5876945295187178,0.5326667909391226,0.6495693509428583,0.6474611057644193,0.6258893346816494,0.6372256507274197,0.611967689145201,0.6982972268126986,0.8174910672459335,0.6091253024091072,0.666747775432564,0.6694545352586042,0.6178629810117957,0.6814869115026579,0.5399895917436065,0.5964381430075539,0.5787856686370556,0.5612135200083405,0.5450669044188521
日本庭園　由志園,0.5605064461030937,0.6600083248826146,0.6422434850839129,0.5948152814668624,0.5428395278400798,0.5773107292934673,0.5931174396670555,0.6271899600250304,0.7797836101072213,0.6248001598775836,0.6180444906578336,0.6816548460158525,0.5860590110072204,0.6522164065259217,0.7438268059785736,0.8099917961298103,0.681002537522424,0.6816958959367287,0.6843996931133982,0.6734534917854252,0.5562966931063041,0.6088169710067999
日本橋,0.4477425893654138,0.4783139957890996,0.5317501645343428,0.5508822178342054,0.4747702249042002,0.5350663878950611,0.5269619425968441,0.5495019158959258,0.5904255420092103,0.5366977748201721,0.5874895092189241,0.5950776542833061,0.5743864451411774,0.7672318587669809,0.6626864246260544,0.6171058836655303,0.7385534439811279,0.5689755519351765,0.6364422739203555,0.6042008662662195,0.4332394046986674,0.5958126726814835
日本武道館,0.4878673968878156,0.4376171587480273,0.4475721139627994,0.4290119320701451,0.416659386753417,0.4215237861869366,0.5195036345142233,0.4471960408019384,0.5288747608625057,0.476531273369819,0.5781754834334767,0.5969414584516413,0.5961653854457012,0.5436199859279237,0.5225458276843831,0.5675881658804328,0.6665163969105072,0.5859128413829834,0.6526999071217444,0.6597182470048472,0.4223281454807053,0.4476586596649286
日本科学未来館,0.4181915857729579,0.45352699296839,0.4757467411931873,0.3929242270546649,0.3707175374867744,0.4516798504212217,0.5287100988880843,0.527878933752201,0.474183364388488,0.4770661308538272,0.5717091852023208,0.4898614021967789,0.4925056131413189,0.5427154315505374,0.5783644567423691,0.5483335302153953,0.6208957058081981,0.6655523118722835,0.7470861351129403,0.7082047001405827,0.3845524658147806,0.4975757597795102
日枝神社,0.6047546576295736,0.5296013607841157,0.534737990230371,0.52366825085605,0.4941623037509516,0.5118002636095251,0.578375050174047,0.5419628876021555,0.6301342569059881,0.5523100740537576,0.6370266555974595,0.8238878911632588,0.6173476406654741,0.6476441605084191,0.6153183056054319,0.6150415163572629,0.6682325741668176,0.5260037590232082,0.5664171053759182,0.593035802632063,0.5158467377344143,0.5180328946507957
日比谷公園,0.5433747329135202,0.6478889448966965,0.628811173192757,0.5888901010138168,0.53987133584864,0.5441464210550849,0.5846902004295005,0.573875500837472,0.6945519317011373,0.6060509190273382,0.6401372423831657,0.6165788008562549,0.60425854153539,0.6725392764278845,0.6575500210997212,0.8175042282783608,0.6953496511166505,0.6700867612480639,0.6503176020298941,0.6998324437446232,0.5341645621384787,0.4982562798965717
明日香村,0.5948089724564191,0.687152450736558,0.6268603301255541,0.6296965282533444,0.498279570148712,0.6258319451784881,0.6370899951965339,0.6101288529182004,0.6543510556522059,0.5896256981334301,0.767744168720412,0.6671242434187272,0.6024728273761405,0.7190752078639773,0.7046191068571566,0.6833142667198807,0.7015650739049251,0.586226754285717,0.6575141281777743,0.6537315816151239,0.5194002222447889,0.5354344538267645
明治座,0.34193236325598,0.3457979155508525,0.3740065412269259,0.3534493155109941,0.3210509027259555,0.3691363878921278,0.4073167646773886,0.4295532852320899,0.4490296400415937,0.3897203884318131,0.4717623735228746,0.5032947306280722,0.507318449377336,0.5845748023707146,0.5083719415472558,0.4895822321147702,0.5913579813682577,0.515876995914033,0.5834938719510724,0.5864987545514273,0.3424036690370379,0.4680821343575616
明治神宮,0.5996215036399986,0.5917117656083135,0.5595210593812578,0.5369490045479492,0.4714533129870654,0.5580962317056963,0.6009418073952972,0.5934333442863429,0.6746409290394813,0.5681206400251757,0.676880319367851,0.8018525041429923,0.6080437109664233,0.6700385435757542,0.6422179671059739,0.6821896030918813,0.7142717310496343,0.583445723712097,0.6242185533955023,0.6250709096187873,0.495908430965908,0.532782825654113
明治神宮外苑,0.6110658357597335,0.6735683530667497,0.6056668313013972,0.5839519393393616,0.4772421860130682,0.5770347918399774,0.5832790708857682,0.595776674773018,0.7870440488821581,0.583471970320527,0.6487303853206312,0.6969535606510301,0.6208356274821453,0.6935386029639425,0.6976984301020762,0.7899402745938078,0.700764251939872,0.634991728801525,0.6369180337558389,0.6512599021606642,0.4772773239744492,0.5127805394538463
春日大社本社本殿,0.5853897137974184,0.5668201075395238,0.581572400299134,0.556258155866975,0.4858728203020498,0.5076525144560758,0.559900583724937,0.5884082001722494,0.6400204379895267,0.5564359237836559,0.6788434617225854,0.7959650891243647,0.6130126459582191,0.6404230432689146,0.6312789231959537,0.6305172310449962,0.6549467147259223,0.5736277461087956,0.5958883222314203,0.6127635207404916,0.4946556595424441,0.5153206573803625
書写山圓教寺,0.6877209787761288,0.6095236772001165,0.5597700867238891,0.6152481402962124,0.571563357446667,0.5283959624906295,0.6297498418943558,0.5092571668398705,0.5774718517328188,0.5937357967484503,0.6584266771687971,0.8110177116863385,0.6300208589817182,0.5920625629484413,0.5968252263912739,0.6362177393117242,0.6699952498934401,0.5774236584542503,0.6007341868745948,0.6340483329965693,0.5808028498438987,0.4367207514220011
有馬温泉,0.6412019912024012,0.6798857465383051,0.6854819861961228,0.6639185754546935,0.6400253103757764,0.588452766827554,0.6959263939354075,0.5478784384543555,0.5836702080204087,0.767250853723958,0.6026890460652221,0.658040353577079,0.5754094141426275,0.6862382475216986,0.7286974743641235,0.6737461633025827,0.6482426207437396,0.5931318737781051,0.569781988344502,0.690150962838153,0.8711115896564962,0.689949133102495
有馬温泉 太閤の湯,0.5876671108039704,0.6064449588364853,0.6221755772753189,0.6141328583087,0.6233766103532765,0.5282561177212046,0.6675428864632236,0.5051154249233673,0.5118307144703294,0.7236857715027578,0.5687028605082571,0.6290824609601235,0.5478658087851687,0.6066253593621296,0.6550027369828103,0.6329079210707131,0.6348834124221765,0.5888425261004521,0.5577395709434426,0.7055933528385315,0.8392738202917372,0.6126170032747813
